feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,label
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,68.0,0.0,0
0.0,,,0.0,0.0,310.0,0.0,0
0.0,,,0.0,0.0,40.0,0.0,0
0.0,,,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,68.0,0.0,0
0.0,,,0.0,0.0,310.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,378.0,0.0,0
0.0,,,,,,,0
0.0,,,0.0,0.0,182.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,364.0,0.0,0
0.0,,,0.0,0.0,378.0,0.0,0
0.0,,,,,,,0
0.0,,,0.0,0.0,182.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,364.0,0.0,0
0.0,,,0.0,0.0,378.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,364.0,0.0,0
0.0,,,0.0,0.0,378.0,0.0,0
0.0,,,,,,,0
0.0,,,,,,,0
0.0,,,,,,,0
0.0,,,0.0,0.0,378.0,,0
0.0,,,,,,,0
0.0,,,0.0,0.0,378.0,,0
2.0,37.783206,-122.4094005,,,,,0
3.0,37.78253624029,-122.41004916706,,,,2.5,0
0.0,37.78253624029,-122.41004916706,3.0,0.0,2.0,2.5,0
0.0,37.78253624029,-122.41004916706,1.5,0.0,1.0,2.5,0
5.0,37.78253624029,-122.41004916706,1.0,0.0,245.0,2.5,0
2.0,37.78253624029,-122.41004916706,1.6666666666666667,0.0,36.0,2.5,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,378.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,378.0,0.0,0
0.0,,,,,,,0
0.0,,,0.0,0.0,182.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,378.0,0.0,0
0.0,,,,,,,0
0.0,,,0.0,0.0,560.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,378.0,0.0,0
0.0,,,,,,,0
0.0,,,0.0,0.0,182.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,68.0,0.0,0
0.0,,,,,,,0
0.0,,,0.0,0.0,182.0,,0
0.0,,,,,,,0
0.0,,,,,,,0
0.0,,,0.0,0.0,364.0,,0
0.0,,,,,,,0
0.0,,,0.0,0.0,560.0,,0
0.0,,,,,,,0
0.0,,,,,,,0
0.0,,,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,378.0,0.0,0
0.0,,,,,,,0
0.0,,,0.0,0.0,378.0,,0
0.0,,,,,,0.0,1
0.0,,,0.0,1.0,0.0,0.0,0
0.0,,,0.0,0.5,182.0,0.0,0
0.0,,,0.0,0.3333333333333333,378.0,0.0,0
0.0,,,,,,,0
0.0,,,0.0,0.0,182.0,,0
0.0,,,,,,,0
0.0,,,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,378.0,0.0,0
0.0,,,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,378.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,182.0,0.0,1
0.0,,,0.0,0.3333333333333333,68.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,378.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,378.0,0.0,0
0.0,,,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,378.0,0.0,0
0.0,,,,,,,0
0.0,,,0.0,0.0,182.0,,0
0.0,,,,,,,0
0.0,,,0.0,0.0,742.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,378.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,68.0,0.0,0
0.0,,,0.0,0.0,310.0,0.0,0
0.0,,,,,,,0
0.0,,,0.0,0.0,182.0,,0
2.0,37.77813,-122.391855,,,,,1
1.0,37.77813,-122.391855,2.0,1.0,288.0,,0
3.0,37.77813,-122.391855,,,,,0
0.0,37.77813,-122.391855,3.0,0.0,288.0,,0
0.0,,,,,,,0
0.0,,,0.0,0.0,182.0,,0
1.0,37.77813,-122.391855,,,,,0
0.0,37.77813,-122.391855,1.0,0.0,288.0,,0
0.0,,,,,,1.0,0
1.0,37.77813,-122.391855,0.0,0.0,1005.0,1.0,0
0.0,37.77813,-122.391855,0.5,0.0,288.0,1.0,0
1.0,37.77813,-122.391855,,,,,0
0.0,37.77813,-122.391855,1.0,0.0,288.0,,0
1.0,37.77813,-122.391855,,,,,0
0.0,37.77813,-122.391855,1.0,0.0,288.0,,0
0.0,,,,,,,0
0.0,,,0.0,0.0,378.0,,0
3.0,37.77813,-122.391855,,,,,1
1.0,37.77813,-122.391855,3.0,1.0,288.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,378.0,0.0,0
1.0,37.77813,-122.391855,,,,,0
0.0,37.77813,-122.391855,1.0,0.0,288.0,,0
0.0,,,,,,,0
0.0,,,0.0,0.0,560.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,182.0,0.0,0
0.0,,,0.0,0.0,378.0,0.0,0
3.0,37.77813,-122.391855,,,,,1
0.0,37.77813,-122.391855,3.0,1.0,288.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,68.0,0.0,0
0.0,,,0.0,0.0,310.0,0.0,0
3.0,37.77813,-122.391855,,,,,0
0.0,37.77813,-122.391855,3.0,0.0,288.0,,0
0.0,,,,,,,0
0.0,,,0.0,0.0,40.0,,0
0.0,37.79403990894,-122.41499035996,,,,,0
0.0,,,,,,6.5,0
0.0,,,0.0,0.0,319.0,6.5,0
13.0,37.72458,-122.460795,0.0,0.0,883.0,6.5,0
9.0,37.72458,-122.460795,4.333333333333333,0.0,10.0,6.5,0
0.0,,,,,,0.5,0
0.0,,,0.0,0.0,50.0,0.5,0
0.0,,,0.0,0.0,574.0,0.5,0
0.0,,,0.0,0.0,2.0,0.5,0
1.0,37.716102,-122.4399015,0.0,0.0,900.0,0.5,0
1.0,37.716102,-122.4399015,0.3333333333333333,0.0,10.0,0.5,0
0.0,37.749612,-122.408789,,,,0.0,0
0.0,37.749612,-122.408789,0.0,0.0,293.0,0.0,0
0.0,37.749612,-122.408789,0.0,0.0,659.0,0.0,0
0.0,37.788534,-122.415021,,,,1.0,0
0.0,37.788534,-122.415021,0.0,0.0,10.0,1.0,0
2.0,37.788534,-122.415021,0.0,0.0,90.0,1.0,0
0.0,37.788534,-122.415021,0.6666666666666666,0.0,14.0,1.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,43.0,0.0,0
0.0,,,0.0,0.0,334.0,0.0,0
1.0,37.753875,-122.4798615,0.0,0.0,357.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,154.0,0.0,0
0.0,,,0.0,0.0,351.0,0.0,0
0.0,37.786143,-122.417617,,,,-3.0,1
0.0,37.786143,-122.417617,0.0,1.0,2.0,-3.0,0
0.0,37.786143,-122.417617,0.0,0.5,6.0,-3.0,0
0.0,37.786143,-122.417617,0.0,0.3333333333333333,196.0,-3.0,1
0.0,37.786143,-122.417617,0.0,0.3333333333333333,1.0,-3.0,1
0.0,37.786143,-122.417617,0.0,0.6666666666666666,3.0,-3.0,1
0.0,37.786143,-122.417617,0.0,1.0,1.0,-3.0,0
0.0,37.786143,-122.417617,0.0,0.6666666666666666,392.0,-3.0,0
0.0,37.786143,-122.417617,0.0,0.3333333333333333,301.0,-3.0,0
8.0,37.785978,-122.417613,0.0,0.0,414.0,-3.0,0
3.0,37.785978,-122.417613,2.6666666666666665,0.0,9.0,-3.0,0
2.0,37.785978,-122.417613,3.6666666666666665,0.0,12.0,-3.0,0
7.0,37.785978,-122.417613,4.333333333333333,0.0,211.0,-3.0,0
0.0,37.786928,-122.426964,,,,0.0,0
0.0,37.786928,-122.426964,0.0,0.0,8.0,0.0,0
0.0,37.786928,-122.426964,0.0,0.0,400.0,0.0,0
0.0,37.786928,-122.426964,0.0,0.0,369.0,0.0,0
0.0,37.787085,-122.4270135,0.0,0.0,548.0,0.0,0
1.0,37.73943,-122.407407,,,,,0
5.0,37.73943,-122.407407,1.0,0.0,402.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,13.0,0.0,0
0.0,,,0.0,0.0,76.0,0.0,0
0.0,,,0.0,0.0,329.0,0.0,0
0.0,,,0.0,0.0,3.0,0.0,0
0.0,,,0.0,0.0,11.0,0.0,0
0.0,,,0.0,0.0,295.0,0.0,0
2.0,37.7768139024,-122.423776616,,,,1.0,0
3.0,37.7768139024,-122.423776616,2.0,0.0,257.0,1.0,0
3.0,37.7768139024,-122.423776616,2.5,0.0,24.0,1.0,0
0.0,37.724121,-122.4586305,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,404.0,0.0,1
0.0,,,0.0,0.5,0.0,0.0,0
0.0,,,0.0,0.3333333333333333,371.0,0.0,0
4.0,37.784466,-122.417901,,,,1.0,0
5.0,37.784466,-122.417901,4.0,0.0,189.0,1.0,0
0.0,37.784466,-122.417901,4.5,0.0,1.0,1.0,0
18.0,37.751976,-122.419134,,,,0.0,0
0.0,37.751976,-122.419134,18.0,0.0,190.0,0.0,0
0.0,37.751976,-122.419134,9.0,0.0,8.0,0.0,0
0.0,37.751976,-122.419134,6.0,0.0,11.0,0.0,0
8.0,37.751976,-122.419134,0.0,0.0,39.0,0.0,0
0.0,37.800043,-122.442097,,,,0.0,0
0.0,37.800043,-122.442097,0.0,0.0,370.0,0.0,0
0.0,37.800043,-122.442097,0.0,0.0,52.0,0.0,0
0.0,37.800043,-122.442097,0.0,0.0,361.0,0.0,1
0.0,37.800043,-122.442097,0.0,0.3333333333333333,1.0,0.0,0
4.0,37.799793,-122.442066,0.0,0.3333333333333333,244.0,0.0,1
8.0,37.799793,-122.442066,1.3333333333333333,0.6666666666666666,3.0,0.0,0
4.0,37.799793,-122.442066,4.0,0.3333333333333333,210.0,0.0,1
0.0,37.799793,-122.442066,5.333333333333333,0.6666666666666666,14.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,258.0,0.0,1
0.0,,,0.0,0.5,7.0,0.0,0
0.0,,,0.0,0.3333333333333333,183.0,0.0,1
0.0,37.79493499445,-122.39426502138,,,,6.0,0
6.0,37.79493499445,-122.39426502138,0.0,0.0,327.0,6.0,1
2.0,37.79493499445,-122.39426502138,3.0,0.5,1.0,6.0,0
0.0,37.795689,-122.4079785,,,,,0
0.0,37.795689,-122.4079785,0.0,0.0,7.0,,0
0.0,,,,,,2.0,1
0.0,,,0.0,1.0,20.0,2.0,0
0.0,,,0.0,0.5,203.0,2.0,1
0.0,,,0.0,0.6666666666666666,24.0,2.0,0
18.0,37.763586,-122.419989,0.0,0.3333333333333333,285.0,2.0,1
0.0,37.763586,-122.419989,6.0,0.6666666666666666,5.0,2.0,0
0.0,37.763586,-122.419989,6.0,0.3333333333333333,8.0,2.0,0
0.0,37.763586,-122.419989,6.0,0.3333333333333333,64.0,2.0,0
11.0,37.763586,-122.419989,0.0,0.0,176.0,2.0,1
4.0,37.763586,-122.419989,3.6666666666666665,0.3333333333333333,8.0,2.0,1
4.0,37.763586,-122.419989,5.0,0.6666666666666666,7.0,2.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,384.0,0.0,0
2.0,37.763253,-122.419368,0.0,0.0,934.0,0.0,0
6.0,37.74942,-122.4086805,,,,,0
0.0,37.797753,-122.407597,,,,0.0,0
0.0,37.797753,-122.407597,0.0,0.0,15.0,0.0,0
0.0,37.797753,-122.407597,0.0,0.0,644.0,0.0,0
0.0,37.797753,-122.407597,0.0,0.0,7.0,0.0,0
7.0,37.79772444913,-122.40767015001,,,,,0
0.0,,,,,,0.5,0
0.0,,,0.0,0.0,419.0,0.5,0
9.0,37.783773,-122.408838,0.0,0.0,712.0,0.5,0
2.0,37.783773,-122.408838,3.0,0.0,42.0,0.5,0
0.0,37.783773,-122.408838,3.6666666666666665,0.0,7.0,0.5,0
3.0,37.783773,-122.408838,3.6666666666666665,0.0,316.0,0.5,0
1.0,37.783773,-122.408838,1.6666666666666667,0.0,10.0,0.5,0
0.0,37.783773,-122.408838,1.3333333333333333,0.0,7.0,0.5,0
6.0,37.74988078573,-122.39453457872,,,,,1
1.0,37.78106005081,-122.46143746824,,,,-0.5,0
0.0,37.78106005081,-122.46143746824,1.0,0.0,7.0,-0.5,0
0.0,37.78106005081,-122.46143746824,0.5,0.0,51.0,-0.5,0
0.0,37.78106005081,-122.46143746824,0.3333333333333333,0.0,41.0,-0.5,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,606.0,0.0,0
0.0,,,0.0,0.0,7.0,0.0,0
0.0,,,,,,,0
2.0,37.777149,-122.4227025,,,,,0
2.0,37.777149,-122.4227025,2.0,0.0,22.0,,0
0.0,37.77694,-122.422962,,,,,0
0.0,37.777492,-122.421458,,,,,0
2.0,37.77752223228,-122.42154500876,,,,,0
2.0,37.77752223228,-122.42154500876,2.0,0.0,9.0,,0
0.0,37.785726,-122.4085275,,,,1.5,0
3.0,37.785726,-122.4085275,0.0,0.0,71.0,1.5,0
0.0,37.785726,-122.4085275,1.5,0.0,12.0,1.5,0
6.0,37.785726,-122.4085275,1.0,0.0,156.0,1.5,0
0.0,37.785726,-122.4085275,3.0,0.0,21.0,1.5,0
0.0,37.78572801863,-122.40851400532,,,,,0
0.0,,,,,,-1.0,0
0.0,,,0.0,0.0,182.0,-1.0,0
0.0,,,0.0,0.0,7.0,-1.0,0
0.0,,,0.0,0.0,678.0,-1.0,0
5.0,37.769706,-122.448348,0.0,0.0,287.0,-1.0,0
10.0,37.769706,-122.448348,1.6666666666666667,0.0,358.0,-1.0,0
3.0,37.769706,-122.448348,5.0,0.0,9.0,-1.0,0
2.0,37.769706,-122.448348,6.0,0.0,18.0,-1.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,440.0,0.0,0
0.0,,,0.0,0.0,7.0,0.0,0
0.0,,,0.0,0.0,225.0,0.0,0
6.0,37.765071,-122.4235665,0.0,0.0,420.0,0.0,0
0.0,37.765071,-122.4235665,2.0,0.0,184.0,0.0,0
4.0,37.765071,-122.4235665,2.0,0.0,287.0,0.0,0
0.0,37.789245,-122.4107415,,,,,0
0.0,37.789245,-122.4107415,0.0,0.0,418.0,,0
0.0,,,,,,,0
0.0,37.788633,-122.411061,,,,,0
16.0,37.786257,-122.399532,,,,,0
0.0,37.788759,-122.4145845,,,,,0
0.0,37.788759,-122.4145845,0.0,0.0,229.0,,0
0.0,37.788498,-122.414514,,,,,0
0.0,37.788498,-122.414514,0.0,0.0,419.0,,0
0.0,,,,,,6.0,0
0.0,,,0.0,0.0,387.0,6.0,0
12.0,37.72359,-122.453829,0.0,0.0,601.0,6.0,0
5.0,37.72359,-122.453829,4.0,0.0,16.0,6.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,149.0,0.0,0
0.0,,,0.0,0.0,308.0,0.0,0
0.0,,,0.0,0.0,153.0,0.0,0
0.0,37.756755,-122.418531,,,,,0
2.0,37.788417,-122.416704,,,,,0
0.0,,,,,,,0
0.0,37.800215,-122.437834,,,,,0
0.0,,,,,,7.0,0
0.0,,,0.0,0.0,152.0,7.0,1
0.0,,,0.0,0.5,7.0,7.0,0
0.0,,,0.0,0.3333333333333333,521.0,7.0,0
14.0,37.78254,-122.4789255,0.0,0.3333333333333333,732.0,7.0,1
1.0,37.78254,-122.4789255,4.666666666666667,0.3333333333333333,1.0,7.0,0
0.0,,,,,,,0
0.0,37.795225,-122.39377,,,,0.0,0
0.0,37.795225,-122.39377,0.0,0.0,99.0,0.0,0
0.0,37.795225,-122.39377,0.0,0.0,77.0,0.0,0
0.0,37.795225,-122.39377,0.0,0.0,239.0,0.0,0
0.0,37.795225,-122.39377,0.0,0.0,373.0,0.0,0
0.0,,,0.0,0.0,84.0,0.0,0
1.0,37.79493499445,-122.39426502138,0.0,0.0,650.0,0.0,0
0.0,37.79493499445,-122.39426502138,,,,,0
0.0,37.79493499445,-122.39426502138,0.0,0.0,371.0,,0
0.0,37.791507,-122.421257,,,,-1.0,0
0.0,37.791507,-122.421257,0.0,0.0,242.0,-1.0,0
0.0,37.791507,-122.421257,0.0,0.0,198.0,-1.0,0
0.0,37.791507,-122.421257,0.0,0.0,252.0,-1.0,0
0.0,37.791507,-122.421257,0.0,0.0,223.0,-1.0,0
2.0,37.791549,-122.4214065,0.0,0.0,230.0,-1.0,0
0.0,37.791549,-122.4214065,0.6666666666666666,0.0,16.0,-1.0,0
0.0,37.791549,-122.4214065,0.6666666666666666,0.0,411.0,-1.0,0
2.0,37.791549,-122.4214065,0.6666666666666666,0.0,65.0,-1.0,0
0.0,,,,,,5.0,1
0.0,,,0.0,1.0,379.0,5.0,0
0.0,,,0.0,0.5,693.0,5.0,1
0.0,,,0.0,0.6666666666666666,6.0,5.0,0
10.0,37.800666,-122.408973,0.0,0.3333333333333333,485.0,5.0,1
1.0,37.800666,-122.408973,3.333333333333333,0.6666666666666666,1.0,5.0,0
0.0,37.754685,-122.421213,,,,,0
0.0,37.754685,-122.421213,0.0,0.0,55.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,210.0,0.0,0
0.0,,,0.0,0.0,504.0,0.0,0
0.0,,,0.0,0.0,12.0,0.0,0
2.0,37.753911,-122.424327,,,,,0
0.0,37.781838,-122.4157095,,,,,0
0.0,,,,,,1.5,1
0.0,,,0.0,1.0,1.0,1.5,0
0.0,,,0.0,0.5,34.0,1.5,0
0.0,,,0.0,0.3333333333333333,344.0,1.5,1
0.0,,,0.0,0.3333333333333333,36.0,1.5,0
0.0,,,0.0,0.3333333333333333,222.0,1.5,1
0.0,,,0.0,0.6666666666666666,6.0,1.5,1
0.0,,,0.0,0.6666666666666666,0.0,1.5,0
0.0,37.755207,-122.42079,0.0,0.6666666666666666,514.0,1.5,0
0.0,37.755207,-122.42079,0.0,0.3333333333333333,36.0,1.5,0
3.0,37.755207,-122.42079,0.0,0.0,41.0,1.5,0
8.0,37.755207,-122.42079,1.0,0.0,215.0,1.5,0
1.0,37.79493499445,-122.39426502138,,,,,0
2.0,37.79493499445,-122.39426502138,1.0,0.0,140.0,,0
0.0,,,,,,,0
0.0,,,,,,5.0,0
5.0,37.761453,-122.40882,0.0,0.0,452.0,5.0,0
4.0,37.761453,-122.40882,2.5,0.0,437.0,5.0,0
0.0,37.760184,-122.434587,,,,0.0,0
0.0,37.760184,-122.434587,0.0,0.0,6.0,0.0,0
0.0,37.760184,-122.434587,0.0,0.0,22.0,0.0,0
0.0,37.760184,-122.434587,0.0,0.0,100.0,0.0,0
3.0,37.760184,-122.434587,0.0,0.0,38.0,0.0,0
0.0,37.744876,-122.452425,,,,0.0,0
0.0,37.744876,-122.452425,0.0,0.0,237.0,0.0,0
0.0,37.744876,-122.452425,0.0,0.0,378.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,350.0,0.0,0
0.0,,,0.0,0.0,208.0,0.0,0
0.0,,,0.0,0.0,309.0,0.0,0
0.0,,,,,,1.5,0
0.0,,,0.0,0.0,399.0,1.5,0
0.0,,,0.0,0.0,43.0,1.5,0
3.0,37.738899,-122.416731,0.0,0.0,742.0,1.5,0
4.0,37.738899,-122.416731,1.0,0.0,358.0,1.5,0
9.0,37.764,-122.4128205,,,,,0
0.0,,,,,,1.5,0
0.0,,,0.0,0.0,371.0,1.5,0
0.0,,,0.0,0.0,22.0,1.5,0
3.0,37.774305,-122.3914635,0.0,0.0,363.0,1.5,0
1.0,37.774305,-122.3914635,1.0,0.0,352.0,1.5,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,300.0,0.0,0
0.0,37.752813,-122.5035855,0.0,0.0,409.0,0.0,0
0.0,37.752813,-122.5035855,0.0,0.0,406.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,532.0,0.0,0
0.0,,,0.0,0.0,330.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,7.0,0.0,0
0.0,,,0.0,0.0,175.0,0.0,0
0.0,,,0.0,0.0,812.0,0.0,0
1.0,37.77021,-122.4476415,,,,,0
0.0,37.744731,-122.452299,,,,,0
0.0,37.788773,-122.434697,,,,0.0,0
0.0,37.788773,-122.434697,0.0,0.0,331.0,0.0,0
0.0,37.788773,-122.434697,0.0,0.0,257.0,0.0,0
0.0,37.788773,-122.434697,0.0,0.0,237.0,0.0,0
0.0,37.788462,-122.4347535,0.0,0.0,386.0,0.0,0
0.0,37.788462,-122.4347535,0.0,0.0,183.0,0.0,0
0.0,37.760773,-122.436389,,,,,0
0.0,37.760616,-122.4364275,0.0,0.0,1046.0,,0
0.0,,,,,,,0
0.0,,,0.0,0.0,552.0,,0
0.0,37.805758,-122.412774,,,,0.0,0
0.0,37.805758,-122.412774,0.0,0.0,208.0,0.0,0
0.0,37.805758,-122.412774,0.0,0.0,1.0,0.0,0
0.0,37.805758,-122.412774,0.0,0.0,170.0,0.0,0
0.0,37.805758,-122.412774,0.0,0.0,27.0,0.0,0
0.0,37.805758,-122.412774,0.0,0.0,302.0,0.0,0
0.0,37.765708,-122.409002,,,,0.0,0
0.0,37.765708,-122.409002,0.0,0.0,181.0,0.0,0
0.0,37.765708,-122.409002,0.0,0.0,568.0,0.0,0
0.0,37.765708,-122.409002,0.0,0.0,215.0,0.0,0
1.0,37.766475,-122.410422,0.0,0.0,468.0,0.0,0
0.0,37.768743,-122.427549,,,,-0.5,0
0.0,37.768743,-122.427549,0.0,0.0,214.0,-0.5,0
0.0,37.768743,-122.427549,0.0,0.0,202.0,-0.5,0
0.0,37.768743,-122.427549,0.0,0.0,551.0,-0.5,0
2.0,37.768968,-122.427846,0.0,0.0,316.0,-0.5,0
0.0,37.768968,-122.427846,0.6666666666666666,0.0,320.0,-0.5,0
1.0,37.768968,-122.427846,0.6666666666666666,0.0,67.0,-0.5,0
0.0,37.768968,-122.427846,1.0,0.0,11.0,-0.5,0
0.0,37.805073,-122.433106,,,,0.0,0
0.0,37.805073,-122.433106,0.0,0.0,405.0,0.0,0
0.0,37.805073,-122.433106,0.0,0.0,406.0,0.0,0
0.0,37.804581,-122.4330255,0.0,0.0,280.0,0.0,0
0.0,37.804581,-122.4330255,0.0,0.0,178.0,0.0,0
0.0,37.804581,-122.4330255,0.0,0.0,222.0,0.0,0
0.0,37.776491,-122.394175,,,,0.0,0
0.0,37.776491,-122.394175,0.0,0.0,417.0,0.0,0
0.0,37.776491,-122.394175,0.0,0.0,34.0,0.0,0
0.0,37.776771,-122.3941275,0.0,0.0,715.0,0.0,0
0.0,37.776771,-122.3941275,0.0,0.0,209.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,175.0,0.0,0
0.0,,,0.0,0.0,186.0,0.0,0
0.0,,,0.0,0.0,266.0,0.0,0
0.0,,,0.0,0.0,387.0,0.0,0
0.0,37.774494,-122.4651375,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,183.0,0.0,0
0.0,,,0.0,0.0,462.0,0.0,0
0.0,37.78218,-122.4929565,0.0,0.0,385.0,0.0,0
0.0,37.796984,-122.398887,,,,0.5,0
0.0,37.796984,-122.398887,0.0,0.0,270.0,0.5,0
0.0,37.796984,-122.398887,0.0,0.0,226.0,0.5,0
0.0,37.796984,-122.398887,0.0,0.0,188.0,0.5,0
1.0,37.796571,-122.398839,0.0,0.0,631.0,0.5,0
0.0,37.796571,-122.398839,0.3333333333333333,0.0,245.0,0.5,0
0.0,37.74369615186,-122.43804199386,,,,,0
0.0,37.744076,-122.438684,,,,,0
0.0,37.744076,-122.438684,0.0,0.0,399.0,,0
0.0,37.742998,-122.421638,,,,0.0,0
0.0,37.742998,-122.421638,0.0,0.0,370.0,0.0,0
0.0,37.742998,-122.421638,0.0,0.0,295.0,0.0,0
0.0,37.77231396703,-122.50994460339,,,,,0
1.0,37.77231396703,-122.50994460339,0.0,0.0,424.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,536.0,0.0,0
0.0,37.743363,-122.474304,0.0,0.0,367.0,0.0,0
0.0,37.743363,-122.474304,0.0,0.0,208.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,458.0,0.0,0
0.0,37.719666,-122.4391995,0.0,0.0,866.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,428.0,0.0,0
0.0,,,0.0,0.0,371.0,0.0,0
0.0,37.754136,-122.4888345,0.0,0.0,490.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,478.0,0.0,0
0.0,,,0.0,0.0,257.0,0.0,0
0.0,37.783116,-122.431644,0.0,0.0,429.0,0.0,0
4.0,37.786014,-122.408307,,,,0.0,0
4.0,37.786014,-122.408307,4.0,0.0,13.0,0.0,0
4.0,37.786014,-122.408307,4.0,0.0,7.0,0.0,0
3.0,37.786014,-122.408307,4.0,0.0,13.0,0.0,0
1.0,37.79493499445,-122.39426502138,,,,,0
1.0,37.79493499445,-122.39426502138,1.0,0.0,161.0,,0
0.0,,,,,,,0
0.0,,,,,,,0
0.0,,,0.0,0.0,36.0,,0
0.0,37.76797301032,-122.38766603283,,,,,0
1.0,37.783323,-122.4618165,,,,0.0,0
1.0,37.783323,-122.4618165,1.0,0.0,0.0,0.0,1
1.0,37.783323,-122.4618165,1.0,0.5,28.0,0.0,0
1.0,37.728477,-122.4768375,,,,-1.0,0
0.0,37.728477,-122.4768375,1.0,0.0,378.0,-1.0,0
1.0,37.728477,-122.4768375,0.5,0.0,7.0,-1.0,0
8.0,37.756953,-122.3879895,,,,-8.0,0
0.0,37.756953,-122.3879895,8.0,0.0,235.0,-8.0,0
0.0,37.756953,-122.3879895,4.0,0.0,14.0,-8.0,0
18.0,37.774431,-122.418045,,,,,0
0.0,37.774431,-122.418045,18.0,0.0,81.0,,0
0.0,37.788964,-122.420384,,,,1.0,0
0.0,37.788964,-122.420384,0.0,0.0,288.0,1.0,1
0.0,37.788964,-122.420384,0.0,0.5,6.0,1.0,0
0.0,37.788964,-122.420384,0.0,0.3333333333333333,184.0,1.0,0
0.0,37.788964,-122.420384,0.0,0.3333333333333333,502.0,1.0,0
2.0,37.78893,-122.420637,0.0,0.0,231.0,1.0,0
4.0,37.78893,-122.420637,0.6666666666666666,0.0,483.0,1.0,0
0.0,37.732311,-122.382189,,,,,0
0.0,37.725696,-122.4076815,,,,,0
1.0,37.722789,-122.4490095,,,,,0
9.0,37.751481,-122.4238185,,,,,0
0.0,37.77084,-122.4463635,,,,0.0,0
2.0,37.77084,-122.4463635,0.0,0.0,3.0,0.0,0
0.0,37.77084,-122.4463635,1.0,0.0,24.0,0.0,0
